,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
104,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00017_decoder.pkl,0.224032489931401,0.4741350650975514
105,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,output,io_confidence,io_confidence_output_1ad6e_00017_decoder.pkl,-0.005224220596420359,-0.012031413822741373
106,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,output,io_evidence,io_evidence_output_1ad6e_00017_decoder.pkl,0.9063550201621258,0.9520916412714023
107,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00017_decoder.pkl,-0.0015794801367428057,0.013962926330166719
108,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00018_decoder.pkl,0.38602740609346375,0.6235585587790016
109,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00018_decoder.pkl,0.9179202323187327,0.9582805770690588
110,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00018_decoder.pkl,0.2085586782986154,0.45790390193161734
111,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,output,io_confidence,io_confidence_output_1ad6e_00018_decoder.pkl,-0.005626234353121262,0.001137980211519985
112,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,output,io_evidence,io_evidence_output_1ad6e_00018_decoder.pkl,0.8916240202237111,0.944509201727488
113,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00018,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00018_decoder.pkl,-0.0016942048298183021,-0.01744787031436608
114,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00019_decoder.pkl,0.41998694396951475,0.6497245955148973
115,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00019_decoder.pkl,0.9355655836665477,0.9673608075419927
116,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00019_decoder.pkl,0.2835068923225822,0.5331623857676494
117,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,output,io_confidence,io_confidence_output_1ad6e_00019_decoder.pkl,-0.004538837183094335,0.03286830348291489
118,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,output,io_evidence,io_evidence_output_1ad6e_00019_decoder.pkl,0.9041043308615029,0.9509348707217531
119,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00019,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00019_decoder.pkl,-0.0018722274127740413,-0.008440876898075706
